"Data Source","World Development Indicators",

"Last Updated Date","2019-03-21",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Myanmar","MMR","GDP (current LCU)","NY.GDP.MKTP.CN","6121001500","6239004200","6533003300","7475001300","6773000200","7623999000","7511998000","8197001200","9341001700","9914998800","10259999700","10437000200","10771999700","11735000100","19349000200","23477000200","27427000300","29617999900","31800000500","35333001200","38608998400","42880000000","46811000800","49822998500","53596999700","55988998100","59028000800","68698001400","76243009500","124666003500","151941400000","186802400000","249394700000","360320700000","472774100000","604729000000","791980000000","1119509000000","1609776000000","2190320000000","2552732500000","3548472200000","5625254700000","7716616200000","9078928500000","12286765400000","16852757800000","23336112700000","29233288000000","33894039100000","39776764900000","46307887700000","51259260000000","58011626000000","65261890200000","72714021200000","79760096500000","90450949100000","",
"Middle East & North Africa (excluding high income)","MNA","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Montenegro","MNE","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1065699000","1295110000","1360353000","1510128000","1669783000","1814994000","2169630000","2689127000","3103332000","2993886000","3125090000","3264780000","3181476000","3362482000","3457920000","3654512000","3954214000","4299091000","",
"Mongolia","MNG","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","6304182300","6930297300","7657205800","8177209900","8394938400","8746021900","8688536600","9061834800","9613384700","10730900400","12803928300","22600674100","56130265400","227677404200","382103230300","651455743000","737996595800","932926210900","945461183000","1080531999700","1224062063100","1391878162500","1550609921100","1829072230300","2361156946300","3041405736500","4027558620100","4956647181200","6555569353600","6590637139700","9756588400000","13173763400000","16688419553500","19174242644900","22227054279400","23150385603300","23942866424300","27895524123200","",
"Northern Mariana Islands","MNP","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1284000000","1239000000","1210000000","1061000000","990000000","938000000","939000000","795000000","799000000","733000000","751000000","782000000","845000000","931000000","1250000000","1593000000","",
"Mozambique","MOZ","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","114251700","124859600","136540100","130104500","143149700","192509600","211986600","684341900","1098287700","1723817700","2333972900","4681866500","5880302600","9462185400","15153791900","23208570500","39797217500","48797949400","57867805700","67740378000","76386777800","98692586000","119136115300","133118281500","154271127000","178119617100","211133444200","242039431300","279331437300","300271384700","344838946400","381691539300","433121497500","482233032000","531776820600","591677572900","687116749600","804463000000","",
"Mauritania","MRT","GDP (current LCU)","NY.GDP.MKTP.CN","4572109100","5318432000","5487395800","5618165400","7499149700","8529500000","8903400000","9440600000","10402000100","10369800100","11627599900","12584599900","13382100000","14876999900","18803000100","20513999900","23609999600","24646000100","25132000000","29558000400","32555000600","36125001000","38837999400","43212000800","46380999200","52664000000","59714999300","67215999000","72053000200","81517000700","82188999700","118304239400","127441678800","151000855600","162616376600","183660222700","197956241900","212889835500","259176275400","294506052400","309084124600","331177583200","359898494100","411135580300","485862856200","580032000000","816736500000","868012732000","960209000000","960857581700","1196771379600","1452353000000","1551695000000","1695792000000","1626476000000","1568993000000","1665988147300","1796718237200","",
"Mauritius","MUS","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","4723762200","5464862600","6284290800","7672096800","8733537400","10251889500","11774258400","12816619200","14420328500","16687814600","19782762600","24323760200","28803501500","33413788900","39440000000","44716910000","50179920700","57591925700","63905564500","70246666500","79365491500","88174655800","100041504300","108076620300","120290239000","132146182500","142837937100","156522708800","175597039100","185348317600","222870000000","255211000000","284254000000","291756000000","307957000000","330647000000","350644000000","372397000000","392062000000","409893000000","434765000000","457445000000","",
"Malawi","MWI","GDP (current LCU)","NY.GDP.MKTP.CN","116400000","124700000","130800000","136300000","139100000","163900000","186000000","195400000","204300000","221500000","242100000","303600000","325500000","364000000","461500000","529700000","612000000","728000000","800700000","864500000","1005100000","1108100000","1245600000","1436999900","1707399900","1944900000","2202900000","2613100000","3534400000","4388199900","5132437500","6177200100","6484199900","9116600300","10324700200","21358327800","34919211000","43794767900","54395379700","78297014300","103815004200","123926872100","268065523100","312677106900","378564071400","432929897700","543784717300","620421900000","747723000000","873982300000","1047335600000","1252750177400","1501732514000","2011120439900","2569690528700","3184094000000","3900950000000","4603121000000","",
"Malaysia","MYS","GDP (current LCU)","NY.GDP.MKTP.CN","5866000000","5822000000","6127000000","7684000000","8187000000","9050000000","9623000000","9762000000","10195000000","11218000000","11829000000","12955000000","14220000000","18723000000","22858000000","22332000000","28085000000","32340000000","37886000000","46424000000","53308000000","57613000000","62599000000","70444000000","79550000000","77470000000","71594000000","81085000000","92370000000","105233000000","119081000000","135123000000","150681000000","172193000000","195460000000","222472000000","253731000000","281795000000","283244000000","300766000000","356401000000","352579000000","383212000000","418769000000","474049000000","543578000000","596783000000","665340000000","769948000000","712856862800","821434000000","911733000000","971252000000","1018614000000","1106443000000","1158513000000","1231020000000","1353380000000","",
"North America","NAC","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Namibia","NAM","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","1886328422.88647","1971754282.3599","2297628126.03815","2555735369.16849","2873837022.90018","3579095419.17643","4127219695.05825","4675427307.778","5664225945.40475","6639417376.59698","7207608537.46913","8263605747.26998","9767340040.55106","10517013711.2717","12913002626.4332","14299762659.4541","16962203618.3134","18905005308.441","21154192738.7753","23331902203.7691","26607149526.0052","29929474371.6397","34527853635.3899","36401291208.3789","41861709604.1776","45287067798.2809","53054997900.5396","61582894500","70110507100","75214180700","82599188500","90107563200","106863600500","122791539100","138763468800","150082593800","165933796900","176445156300","",
"New Caledonia","NCL","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","14325999616","14739999744","16161000448","19345000448","24847998976","36235001856","41684000768","46447001600","43953000448","55791001600","63643000832","69365997568","74831003648","69419999232","81006002176","90847002624","96099999744","108092997632","114161000448","126489001984","139650007040","151280992256","162626994176","224498008064","253474996224","250426998784","272235003904","281426984960","290599993344","306747998208","329295986688","335481995264","349259988992","338781995008","342170009600","347203010560","","","","","","","","","","","","","","","","","","",
"Niger","NER","GDP (current LCU)","NY.GDP.MKTP.CN","110221787100","119143735300","130282831900","143651831800","142805860400","165019992100","172539002900","163734994900","158742003700","162701000700","179638992900","190979997700","187200995300","210939002900","246995992600","224747995100","254367006700","317285007400","400395993100","448689012700","529999986700","589900021800","662999990300","687100002300","638500012000","647199981600","659400032300","671099977700","679200030700","695299997700","675399991300","656740974600","620698992600","628800028700","867899998200","938799988700","1016848973800","1077220016100","1225174941700","1242600046600","1280400000000","1426000000000","1512800000000","1587500000000","1612800000000","1796100000000","1906838000000","2056708000000","2408879000000","2537103000000","2832323000000","3024277000000","3544211000000","3788275285903.65","4068902642106.3","4268886000000","4464335000000","4726439418113.01","",
"Nigeria","NGA","GDP (current LCU)","NY.GDP.MKTP.CN","2997268700","3190921200","3506715100","3689708800","3966381100","4196100000","4547800000","3716600000","3715000000","4738800000","8961500000","10375400000","11034700000","12251600000","19604000000","22945400000","28611400000","33585000000","36053000000","42912000000","50270000100","139310502459.366","149051215299.164","158750180777.786","165854199439.122","187830606485.095","198123157080.863","244680214767.54","315615326585.785","414860860129.389","494643670982.59","590059736201.166","906029290715.552","1257174855705.14","1768791487435.78","3100235093690.1","4086065207384.81","4418708747636.41","4805156414775.54","5482354321323.74","7062751068401.78","8234493679743.78","11501450399217.2","13556973687774.8","18124060020233","23121878996826.1","30375178716600.5","34675943737137.4","39954211885756","43461458620731.8","54612264176578","63134734884975","72351452212171.6","81009964620126.1","90136984656190.2","95177735683725.1","102575418034590","114899249897700","",
"Nicaragua","NIC","GDP (current LCU)","NY.GDP.MKTP.CN","0.4700948","0.5051019192","0.5571123362","0.6151241064","0.7181448936","0.7931600213","0.8493400216","0.9200400114","0.9742599726","1.0471600294","1.0872199535","1.1571999788","1.2331800461","1.5310000181","2.1292600632","2.2265999317","2.5870199204","3.1357998848","2.9989800453","2.9029200077","4.1597599983","4.8965802193","5.6698799133","6.5840201378","9.0059995651","23.0808200836","87.1484603882","539.169921875","64724.98046875","3059900","156465600","7220700000","8964000000","10749500000","25960604000","31177739100","36340948300","41476833900","49050861300","57346028100","64812005100","71563317800","74445035500","80390359200","92323401500","105776805200","118837710200","136950178500","164602372600","168791309900","187052641900","219182209800","247993871000","271529826500","308403123400","343737877000","377349136300","415126847700","",
"Netherlands","NLD","GDP (current LCU)","NY.GDP.MKTP.CN","21169567744","22349805568","24060491776","26104293376","30717179904","34497335296","37563596800","41210945536","45695545344","51750912000","61893028900","70240216100","78657744800","89974194400","105069899200","113578019100","129308928600","139653387100","151070020000","161465636000","173819089300","183477185700","189578774900","196190872600","206862525500","214037354900","220468270100","222371752800","231909416000","245424569300","259679373800","274305069700","285947647900","294169073100","309127292300","325341000000","340964000000","364961000000","389315000000","414838000000","448061000000","476696000000","494501000000","506671000000","523939000000","545609000000","579212000000","613280000000","639163000000","617540000000","631512000000","642929000000","645164000000","652748000000","663008000000","683457000000","702641000000","733168000000","",
"Norway","NOR","GDP (current LCU)","NY.GDP.MKTP.CN","37633208320","41052958720","44219985920","47450767360","52180824064","57562030080","62117597184","67960717312","72570986496","79021924352","91530000000","102897000000","114362000000","129928000000","150379000000","171849000000","196119000000","220968000000","243888000000","269067000000","318279000000","365013000000","404325000000","449657000000","506486000000","562402000000","581913000000","634875000000","664084000000","708635000000","749860000000","790087000000","813093000000","855400000000","897243000000","963124000000","1054657000000","1141324000000","1163192000000","1265701000000","1507886000000","1564585000000","1560181000000","1619613000000","1781981000000","1988942000000","2215312000000","2351026000000","2608807000000","2431198000000","2593739000000","2795755000000","2968258000000","3075575000000","3146665000000","3118116000000","3117032000000","3299005000000","",
"Nepal","NPL","GDP (current LCU)","NY.GDP.MKTP.CN","3872999900","4052999900","4374000100","4616000000","5023000100","5601999900","6909000200","6415000100","7173000200","7984999900","8768000000","8938000400","10369000400","9969000400","12807999500","16570999800","17393999900","17280000000","19732000800","22215000100","23350999000","27306999800","30987999200","33760000000","39389999100","46586000000","55724000000","63864000000","76906000000","89269000000","103416000000","123801000000","152714400000","175682000000","199272000000","219175000000","248913000000","280513000000","300845000000","342036000000","379488000000","441518545626.685","459443000000","492231000000","536749000000","589412000000","654084000000","727827000000","815658000000","988272000000","1192774000000","1366954000000","1527344000000","1695011000000","1964539576700","2130149574400","2253163101300","2642595348700","",
"Nauru","NRU","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26035400","43888400","60160400","55897400","73719400","100697600","105886500","127458600","120149900","140200000","151000000","",
"New Zealand","NZL","GDP (current LCU)","NY.GDP.MKTP.CN","2818149376","2917775360","3143524096","3433923840","3762478336","4066656256","4217161728","4373687296","4625532928","5144274944","5914147700","6990000000","8080000000","9361000000","10203000000","11506000000","13972000000","15667000000","17810000000","20546000000","23988000000","29028000000","33426000000","37253000000","42244000000","48779000000","57953000000","65167000000","70628000000","74635000000","76167000000","75986000000","78309000000","84460000000","90337000000","96235000000","101101000000","104814000000","106827000000","113229000000","119838000000","128712000000","135181000000","144502000000","154558000000","162935000000","172112000000","186846000000","189617000000","194251000000","203434000000","213241000000","217472000000","232645000000","242238000000","254704000000","271914000000","289719000000","",
"OECD members","OED","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Oman","OMN","GDP (current LCU)","NY.GDP.MKTP.CN","15800000","16300000","20100000","21400000","22100000","22600000","24200000","38800000","78700000","100000000","106800000","125100000","140800000","169400000","568500000","724199900","884300000","946800100","946500100","1289500000","2066100000","2507300100","2609400100","2739899900","3046900000","3455899900","2797700100","3003399900","3224500000","3603600000","4492900000","4360800000","4787900000","4803600000","4967300000","5307100000","5874300000","6089500000","5415826000","6040552000","7500600000","7479300000","7744900000","8318200000","9521600000","11951000000","14309500000","16181800000","23418100000","18605300000","22548000000","26122000000","29487000000","30292600000","31174000000","26494000000","25694000000","27931100000","",
"Other small states","OSS","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pakistan","PAK","GDP (current LCU)","NY.GDP.MKTP.CN","17653000200","19308001300","20158001200","21621999600","24431001600","28022999000","30794000400","35256999900","38525001700","41109999600","47748997100","50487001100","54058000400","66872999900","86853001200","112266002400","132051001300","149747990500","176418996200","195108995100","234527998000","278195994600","324159012900","364387008500","419801989100","472156995600","514532016100","572478980100","675388981200","769745027100","855943020500","1016724000000","1205204000000","1333041000000","1561104000000","1865922000000","2120173000000","2428312000000","2677656000000","2938379000000","3826111000000","4209873000000","4452654000000","4875648000000","5640580000000","6499782000000","8216160000000","9239786000000","10637772000000","13199707000000","14866996000000","18276440000000","20046500000000","22385656800000","25168805000000","27443022000000","29075633000000","31962610000000","",
"Panama","PAN","GDP (current LCU)","NY.GDP.MKTP.CN","537147100","599026300","652120900","722784500","776137500","852485300","928833000","1034376400","1112791100","1221305700","1351006400","1523917200","1673411700","1913793400","2188307600","2435304100","2588106000","2738261900","3244558600","3704551600","4614086400","5222421500","5769767900","5923755900","6183387100","6541517100","6797834200","6827665300","5902783400","5918469800","6433967000","7074675500","8042337700","8782585400","9365289800","9573813700","9870494000","10677286100","11575486400","12130252200","12304115000","12502013400","12994310400","13693981200","15013381700","16374393900","18141666300","21295984200","25155888600","27116635600","29440287600","34686224300","40429734400","45599994000","49921464365.3204","54091713775.5634","57957594212.2216","62283756584.4322","",
"Peru","PER","GDP (current LCU)","NY.GDP.MKTP.CN","70.2130900947","77.710749721799","88.0855214351","96.5056682669","116.765291722299","138.4718766337","163.844687114599","187.368463509","221.9864444232","248.489208859","287.6270369411","320.806857591499","355.6302989288","425.4825793287","536.321674874199","683.525133581199","899.4508090123","1225.188403269","1953.0903549297","3585.1683918449","5238.9210299978","9142.430817055","15203.1433811701","28249.0839852822","61018.0214082097","165488.270182872","304884.659157519","621068.951909151","3859852.1118072","90448225.275902","5466950101.3016","26971444000","45188487300","69932996600","98579000000","120263000000","135606000000","154905000000","162586000000","169859000000","180584000000","182527000000","192691000000","204337000000","227935000000","250749000000","290271000000","319693000000","352719000000","363943000000","416784000000","473049000000","508131000000","543670000000","570868000000","604802000000","646803000000","689277000000","",
"Philippines","PHL","GDP (current LCU)","NY.GDP.MKTP.CN","13504165900","14696809500","16443916300","19113164800","20663906300","22617000000","24878000000","26717000000","29835000000","33062000000","39506000000","47648000000","53515000000","68123000000","93545000000","107950000000","127211000000","145451000000","167249000000","202900000000","243749000000","281596000000","317177000000","369077000000","524481000000","571883000000","608887000000","682764000000","799182000000","925444000000","1077237000000","1248011000000","1351559000000","1474457000000","1692932000000","1905951000000","2171922000000","2426743000000","2952762027400","3244197253900","3580714263300","3888801356500","4198345338500","4548101697400","5120435292300","5677749637200","6271157360000","6892721242600","7720903282700","8026143287700","9003479991600","9708331798900","10561088976800","11538410474800","12634186811000","13322041272600","14479944611200","15806358822600","",
"Palau","PLW","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","144759500","155430000","161950700","152765800","164163200","184677300","188037700","193113700","196859300","182704300","182863000","193235600","214648500","225345700","245675100","293124000","303984500","289823500","",
"Papua New Guinea","PNG","GDP (current LCU)","NY.GDP.MKTP.CN","205800000","218600000","233200000","246400000","272600000","307300000","349100000","394400100","433200100","492199800","576400100","633599800","717099700","914700000","1022300000","1036300000","1198599900","1298500000","1380900000","1632600100","1708100000","1681200000","1749200000","2142500000","2293700100","2424100100","2572300000","2854299900","3170100000","3045700000","3076200000","3605600000","4223000000","4867100000","5530300000","6194700000","6794700000","7079600000","7803600000","8828200000","9735800000","10396300000","11655500000","12567346700","12652124500","15094000000","25390000000","28304000000","31512000000","32013000000","38752000000","42642000000","44372000000","47721000000","56760000000","57136000000","59615100000","65486200000","",
"Poland","POL","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62678860800","90485640500","128590833800","174274822900","251822867900","344683000000","431252000000","521795000000","606069000000","673287000000","747032000000","779975000000","810617000000","845930000000","933062000000","990468000000","1069824000000","1187605000000","1286069000000","1372208000000","1445298000000","1566824000000","1629425000000","1656895000000","1720430000000","1798228000000","1861112000000","1988830000000","",
"Pre-demographic dividend","PRE","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Puerto Rico","PRI","GDP (current LCU)","NY.GDP.MKTP.CN","1691900000","1865100000","2094400000","2333600000","2570500000","2881500000","3170500000","3532700000","3941700000","4460700000","5034700000","5646800000","6328900000","7002400000","7684800000","8198300000","8968600000","9910900000","11165000000","12750000000","14436100000","15955700000","16764200000","17276600000","19162600000","20289200000","22009300000","24025800000","26385800000","28161200000","30603919000","32287031000","34630430000","36922456000","39690630000","42647331000","45340835000","48187039000","54086400000","57841000000","61701800000","69208400000","71623500000","74827400000","80322313000","83914521340.5431","87276164364.6388","89524131617.1909","93639300000","96385600000","98381300000","100351700000","101564800000","102450000000","102445800000","103375500000","103960800000","104218600000","",
"Korea, Dem. People’s Rep.","PRK","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","GDP (current LCU)","NY.GDP.MKTP.CN","453971392","485862016","521504384","555271040","602168576","672202944","736437184","823175808","911229184","999388928","1162835300","1302155500","1516306100","1845758000","2219038000","2467062900","3066493200","4093208200","5148991500","6496607200","8215069900","9817990000","12102393000","15054112600","18415973900","23047992900","28911162900","33861474200","40461308500","47595284500","55978935100","64316985400","72459650800","76214823000","82550319300","89037320000","94351378000","102356901000","111385192000","119639161000","128466305000","135827522000","142631414000","146158277000","152371562000","158652559000","166248715000","175467717000","178872582000","175448190000","179929812000","176166578000","168397969000","170269327000","173079055000","179809061000","185493978000","193072018000","",
"Paraguay","PRY","GDP (current LCU)","NY.GDP.MKTP.CN","35580934867.9911","40578767858.4395","45448000000","48372000000","51452000000","55892000000","58702000000","62077000000","65224000000","70093000000","74921000000","83736000000","96899000000","125437000000","168017900000","190439000000","214069000000","263612000000","322542000000","430514000000","560459000000","708689000000","737040000000","828294314022.293","1097250186080.57","1446575378249.06","1926794465963.35","2652657875499.43","3574774163805.33","5025116749604.91","7147738440418.63","9255684159400","10738283273800","12645361493900","14992331683500","17789145328100","20132862098100","21702866395200","25248610402400","27563440659500","30874087613300","34883186504100","41135696942300","49411959699800","57501991731700","66335828408400","75681657797800","89866048799900","107235744520800","110962162520000","128989495388500","141315799807100","147275541976700","166714586870900","179721609208700","188230723323500","204447278276400","220641031542400","",
"West Bank and Gaza","PSE","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2843300000","3282800000","3409600000","3759800000","4067800000","4271200000","4313600000","4003700000","3555800000","3968000000","4329200000","4831800000","4910100000","5505800000","6673500000","7268200000","8913100000","10465400000","11279400000","12476000000","12715600000","12673000000","13425700000","14498100000","",
"Pacific island small states","PSS","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Post-demographic dividend","PST","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"French Polynesia","PYF","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","15846627328","19358670848","19836661760","23302103040","22943610880","25653825536","29891225600","29916319744","34953146368","48608178176","53797998592","63629074432","70862290944","82513321984","93986349056","104652742656","126475395072","153722765312","185119014912","219124482048","246231777280","289841250304","277930967040","291080175616","305837441024","314955005952","335178989568","342495985664","349705011200","355559997440","361417015296","367824011264","378501005312","404885995520","425000009728","446249992192","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","1437100000","1840800000","2238000100","3172600100","9479299100","9877000200","13016999900","14321999900","15709200400","21255000100","28630999000","31527000100","27651999700","23541999600","24404000800","22397999100","18392999900","19825000400","21979000800","23616000000","26791999500","25056000000","27832000500","26050000900","26843000800","29621999600","32975999000","41123999700","37330001900","45111000000","64646000000","63840000000","70484000000","85663000000","115512000000","162091000000","221611000000","290152000000","419583000000","355986000000","455445195100","610702000000","680074000000","723369000000","750658000000","588733000000","552305000000","607620000000","",
"Romania","ROU","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","62370000","72740000","76870000","81610000","81750000","83860000","84510000","85700000","80000000","85790000","220390000","602920000","2003580000","4977319900","7656700000","11463500000","25689100000","37257900000","55479400000","81275300000","118327200000","152630000000","198761100000","248747600000","290488800000","347004300000","428979000000","538049800000","526345300000","528247000000","559244800000","593742900000","635459400000","668590100000","712587800000","765135400000","858659600000","",
"Russian Federation","RUS","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","573000000","644200000","1398500000","19010000000","171510000000","610750000000","1428500000000","2007800000000","2342500000000","2629600000000","4823200000000","7305600000000","8943600000000","10830500000000","13208233779342","17027190860304","21609765489327","26917201375099.7","33247513228822.1","41276849187030.3","38807218574756.2","46308541189918.1","60282540509890.9","68163883117580.5","73133895092298.6","79199658496523.8","83387191670980.7","86148565618639.9","92037175743081.6","",
"Rwanda","RWA","GDP (current LCU)","NY.GDP.MKTP.CN","5950001200","6100000800","6250000400","6400000000","6499999700","7439999000","10895999000","15956001800","17220001800","18870003700","21990000600","22229999600","22699999200","24399999000","28680001500","52770000900","61869998100","71629996000","81050009600","96170000400","107989999600","122639999000","130958000100","142189002800","159111004200","173698023400","170338992100","171431002100","183129997300","192760102900","213460992000","239264006100","271764996100","284366995500","165800001500","339141984300","424127987700","558300004400","621300023300","606991000000","676099000000","741872000000","797450000000","992618000000","1206269000000","1439915000000","1739170000000","2091987000000","2657736000000","3056743000000","3366464000000","3940004000000","4505804000000","4928610000000","5466207000000","5967953000000","6672493000000","7596409000000","",
"South Asia","SAS","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Saudi Arabia","SAU","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","18844999700","20185999400","24198000000","32237000000","40056000000","55404000000","161216000000","164530000000","225940000000","261521000000","272871000000","375938000000","547381000000","623367000000","525334000000","446288000000","421558000000","376318000000","322020000000","320931000000","330519000000","357065000000","440525367900","495176140500","513394098100","497964790800","506229949900","536819671100","594190683300","621533522500","550408117800","606438600000","710680973300","690515511500","711022200900","809278707200","970283000000","1230771000000","1411491000000","1558827000000","1949238000000","1609117000000","1980777000000","2517145650400","2759905662600","2799926727800","2836313802500","2453512135800","2418508280400","2575269000000","",
"Sudan","SDN","GDP (current LCU)","NY.GDP.MKTP.CN","392200","425800","462500","470500","483400","503800","516900","559700","584200","643300","731300","796800","864600","1071500","1378500","1679400","2093800","2611200","3068200","3612900","4475900","6009900","8316000","10699200","13581900","18605600","25230500","36280000","64676500","96336500","151385500","307239000","685133000","1414868500","3705198100","8033698800","11280018400","18406531100","22590658600","26977505300","31516274000","34104368700","38978277200","46053844900","55340961400","64616428400","77788360300","92536870200","113971458000","122325206400","151352255900","179534949700","243412880100","342803263800","471295447600","582936714900","593579000000","822415000000","",
"Senegal","SEN","GDP (current LCU)","NY.GDP.MKTP.CN","246100452148.959","259724379535.843","265956603615.421","274942614217.998","291320328001.282","296537999591.093","306338454207.746","306635437627.27","324157462670.713","323711987541.427","358607545791.954","368853475664.49","408500769513.582","415331389428.606","505317382255.208","606588747175.875","685734843164.296","721818335346.114","740231310774.726","868941926032.23","937035673788.833","1092821821776.01","1293643704348.01","1338324076918.9","1496632354146.17","1684761599436.88","1836888918795.26","1917839979532.78","1879736342509.5","1984165761172.56","1970407781292.82","2006133501100","2012188459700","2035720054500","2725175282300","3082896528300","3280682653900","3452550569100","3756969513900","4009560372000","4217918262500","4526438238900","4706419987600","5046695455600","5371304986600","5814186782800","6195122543100","6846791167600","7590205556100","7672183508300","8030950855700","8436390278600","9100358932000","9367088498800","9775039000000","10508650000000","11251675000000","12264864621000","",
"Singapore","SGP","GDP (current LCU)","NY.GDP.MKTP.CN","2156500000","2339700000","2528200000","2807800000","2735900000","2982200000","3354800000","3788000000","4362300000","5078700000","5876000000","6926100000","8297600000","10388700000","12819700000","13728000000","15001900000","16350600000","18334100000","21136000000","25863400000","30344700000","33969800000","38039100000","41702000000","40823900000","40854300000","45502500000","53360200000","61224400000","70507300000","78557100000","84962800000","97989500000","112688200000","124575300000","135929300000","148723500000","143440300000","146249900000","165217700000","159974100000","164629900000","168995800000","193001500000","212074000000","234835000000","271249800000","271980400000","279858000000","322361100000","347111200000","363254900000","380963700000","394751700000","418073600000","427938800000","447283500000","",
"Solomon Islands","SLB","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","22600000","25200000","25700000","","44000000","34000000","39000000","59000000","57000000","68000000","84000000","97000000","131000000","140000000","163000000","183000000","207000000","322000000","344000000","367000000","478000000","647000000","762000000","765000000","869700000","1109100000","1309900000","1529700000","1768800000","2015600000","2110900000","2269000000","2333000000","2214200000","2113646100","2305806100","2497500000","2807600000","3116700000","3475300000","3949000000","4713000000","4815000000","5493143800","7127236000","7825046100","8249819100","8645830400","9138708900","9797739300","10280860100","",
"Sierra Leone","SLE","GDP (current LCU)","NY.GDP.MKTP.CN","197156700","200723300","209838100","213404800","227671400","256700000","268200000","252600000","274883300","340575000","362008500","348601100","372668800","469584600","554844000","614134600","662023700","793123200","1005921000","1172575800","1155500000","1292200000","1604500000","1876100000","2729500000","4365000200","7888000000","22471999500","34304999400","55803998500","98386000000","230363000000","339591000000","436301000000","535021100000","657597000000","867062000000","834489000000","1051327000000","1207704000000","1330312000000","2165832446800","2630761750500","3253743468500","3912932001000","4769247891700","5583531173700","6443514214200","7470061959300","8308046016600","10255614187400","12797612937600","16515434133800","21317382464000","22689365851800","21414242390200","23114237474700","27614660000000","",
