datenum,year,month,day,datetime,data_mean_global,data_mean_nh,data_mean_sh
596973,1634,6,15,15-Jun-1634 00:00:00,277.452658447422,278.178061022059,276.727255872785
597003,1634,7,15,15-Jul-1634 00:00:00,275.808964001961,274.892871608351,276.725056395571
597034,1634,8,15,15-Aug-1634 00:00:00,274.202380419157,271.828328225475,276.576432612839
597065,1634,9,15,15-Sep-1634 00:00:00,274.158519404632,271.922082147462,276.394956661802
597095,1634,10,15,15-Oct-1634 00:00:00,275.191046968262,274.026926775199,276.355167161325
597126,1634,11,15,15-Nov-1634 00:00:00,276.190925708125,275.901495958965,276.480355457286
597156,1634,12,15,15-Dec-1634 00:00:00,276.823191441854,277.139373330689,276.507009553018
597187,1635,1,15,15-Jan-1635 00:00:00,277.278353384858,277.957573328187,276.599133441529
597218,1635,2,15,15-Feb-1635 00:00:00,277.655887034802,278.608227268888,276.703546800715
597246,1635,3,15,15-Mar-1635 00:00:00,277.992187543749,279.245131198311,276.739243889188
597277,1635,4,15,15-Apr-1635 00:00:00,278.227109487813,279.774103152373,276.680115823253
597307,1635,5,15,15-May-1635 00:00:00,278.165716491272,279.672766317949,276.658666664596
597338,1635,6,15,15-Jun-1635 00:00:00,277.428294900787,278.153697475424,276.70289232615
597368,1635,7,15,15-Jul-1635 00:00:00,275.783823769589,274.867731375979,276.699916163199
597399,1635,8,15,15-Aug-1635 00:00:00,274.176427755508,271.802375561826,276.55047994919
597430,1635,9,15,15-Sep-1635 00:00:00,274.131751878077,271.895314620907,276.368189135247
597460,1635,10,15,15-Oct-1635 00:00:00,275.163495461084,273.999375268021,276.327615654147
597491,1635,11,15,15-Nov-1635 00:00:00,276.162654416521,275.873224667361,276.452084165682
597521,1635,12,15,15-Dec-1635 00:00:00,276.794297875933,277.110479764769,276.478115987097
597552,1636,1,15,15-Jan-1636 00:00:00,277.248968368642,277.928188311971,276.569748425313
597583,1636,2,15,15-Feb-1636 00:00:00,277.626174706226,278.578514940313,276.67383447214
597612,1636,3,15,15-Mar-1636 00:00:00,277.962345354662,279.215289009224,276.709401700101
597643,1636,4,15,15-Apr-1636 00:00:00,278.197368203975,279.744361868535,276.650374539416
597673,1636,5,15,15-May-1636 00:00:00,278.136340192357,279.643390019034,276.629290365681
597704,1636,6,15,15-Jun-1636 00:00:00,277.399574657927,278.124977232564,276.67417208329
597734,1636,7,15,15-Jul-1636 00:00:00,275.75602560363,274.83993321002,276.67211799724
597765,1636,8,15,15-Aug-1636 00:00:00,274.149766711533,271.775714517851,276.523818905215
597796,1636,9,15,15-Sep-1636 00:00:00,274.106391818993,271.869954561823,276.342829076163
597826,1636,10,15,15-Oct-1636 00:00:00,275.139549067622,273.975428874559,276.303669260685
597857,1636,11,15,15-Nov-1636 00:00:00,276.140183187234,275.850753438074,276.429612936395
597887,1636,12,15,15-Dec-1636 00:00:00,276.773312127199,277.089494016035,276.457130238363
597918,1637,1,15,15-Jan-1637 00:00:00,277.229427234662,277.908647177991,276.550207291333
597949,1637,2,15,15-Feb-1637 00:00:00,277.607986139023,278.560326373109,276.655645904936
597977,1637,3,15,15-Mar-1637 00:00:00,277.945366124083,279.198309778645,276.692422469522
598008,1637,4,15,15-Apr-1637 00:00:00,278.181403897691,279.728397562251,276.634410233132
598038,1637,5,15,15-May-1637 00:00:00,278.121145215862,279.628195042539,276.614095389186
598069,1637,6,15,15-Jun-1637 00:00:00,277.384857244762,278.110259819399,276.659454670125
598099,1637,7,15,15-Jul-1637 00:00:00,275.741501128743,274.825408735133,276.657593522353
598130,1637,8,15,15-Aug-1637 00:00:00,274.135190306058,271.761138112376,276.50924249974
598161,1637,9,15,15-Sep-1637 00:00:00,274.091558865867,271.855121608697,276.327996123037
598191,1637,10,15,15-Oct-1637 00:00:00,275.124295201589,273.960175008526,276.288415394652
598222,1637,11,15,15-Nov-1637 00:00:00,276.124384294843,275.834954545683,276.413814044004
598252,1637,12,15,15-Dec-1637 00:00:00,276.756884346804,277.073066235639,276.440702457968
598283,1638,1,15,15-Jan-1638 00:00:00,277.212326956423,277.891546899752,276.533107013094
598314,1638,2,15,15-Feb-1638 00:00:00,277.590210004906,278.542550238992,276.637869770819
598342,1638,3,15,15-Mar-1638 00:00:00,277.926951027858,279.17989468242,276.674007373297
598373,1638,4,15,15-Apr-1638 00:00:00,278.162426984935,279.709420649495,276.615433320375
598403,1638,5,15,15-May-1638 00:00:00,278.101723883956,279.608773710633,276.59467405728
598434,1638,6,15,15-Jun-1638 00:00:00,277.365146901978,278.090549476615,276.639744327341
598464,1638,7,15,15-Jul-1638 00:00:00,275.721663115152,274.805570721542,276.637755508762
598495,1638,8,15,15-Aug-1638 00:00:00,274.115367647438,271.741315453756,276.48941984112
598526,1638,9,15,15-Sep-1638 00:00:00,274.071875654783,271.835438397613,276.308312911953
598556,1638,10,15,15-Oct-1638 00:00:00,275.104856597386,273.940736404323,276.268976790449
598587,1638,11,15,15-Nov-1638 00:00:00,276.10527652365,275.81584677449,276.394706272811
598617,1638,12,15,15-Dec-1638 00:00:00,276.738174701533,277.054356590369,276.421992812697
598648,1639,1,15,15-Jan-1639 00:00:00,277.194063796768,277.873283740097,276.514843853439
598679,1639,2,15,15-Feb-1639 00:00:00,277.572422757345,278.524762991431,276.620082523258
598707,1639,3,15,15-Mar-1639 00:00:00,277.90965018565,279.162593840212,276.656706531089
598738,1639,4,15,15-Apr-1639 00:00:00,278.145604108123,279.692597772683,276.598610443563
598768,1639,5,15,15-May-1639 00:00:00,278.085351599366,279.592401426043,276.57830177269
598799,1639,6,15,15-Jun-1639 00:00:00,277.34917955923,278.074582133867,276.623776984593
598829,1639,7,15,15-Jul-1639 00:00:00,275.706050526317,274.789958132707,276.622142919927
598860,1639,8,15,15-Aug-1639 00:00:00,274.100068274287,271.726016080605,276.474120467969
598891,1639,9,15,15-Sep-1639 00:00:00,274.056857153826,271.820419896656,276.293294410996
598921,1639,10,15,15-Oct-1639 00:00:00,275.090095819876,273.925975626813,276.254216012939
598952,1639,11,15,15-Nov-1639 00:00:00,276.090759515581,275.801329766421,276.380189264742
598982,1639,12,15,15-Dec-1639 00:00:00,276.723896703639,277.040078592475,276.407714814803
599013,1640,1,15,15-Jan-1640 00:00:00,277.180029244527,277.859249187856,276.500809301198
599044,1640,2,15,15-Feb-1640 00:00:00,277.558645280973,278.510985515059,276.606305046886
599073,1640,3,15,15-Mar-1640 00:00:00,277.896152610107,279.149096264669,276.643208955546
599104,1640,4,15,15-Apr-1640 00:00:00,278.132418453109,279.679412117669,276.585424788549
599134,1640,5,15,15-May-1640 00:00:00,278.072519079323,279.579568906,276.565469252647
599165,1640,6,15,15-Jun-1640 00:00:00,277.33675033095,278.062152905587,276.611347756313
599195,1640,7,15,15-Jul-1640 00:00:00,275.694074262369,274.777981868759,276.610166655979
599226,1640,8,15,15-Aug-1640 00:00:00,274.08858194206,271.714529748378,276.462634135742
599257,1640,9,15,15-Sep-1640 00:00:00,274.045884185498,271.809446928328,276.282321442668
599287,1640,10,15,15-Oct-1640 00:00:00,275.079646112412,273.915525919349,276.243766305475
599318,1640,11,15,15-Nov-1640 00:00:00,276.080829430734,275.791399681574,276.370259179895
599348,1640,12,15,15-Dec-1640 00:00:00,276.714469067952,277.030650956788,276.398287179116
599379,1641,1,15,15-Jan-1641 00:00:00,277.171073349328,277.850293292657,276.491853405999
599410,1641,2,15,15-Feb-1641 00:00:00,277.550116882381,278.502457116467,276.597776648294
599438,1641,3,15,15-Mar-1641 00:00:00,277.887993929028,279.14093758359,276.635050274467
599469,1641,4,15,15-Apr-1641 00:00:00,278.124558175236,279.671551839796,276.577564510677
599499,1641,5,15,15-May-1641 00:00:00,278.064872355138,279.571922181815,276.557822528462
599530,1641,6,15,15-Jun-1641 00:00:00,277.32921893991,278.054621514547,276.603816365273
599560,1641,7,15,15-Jul-1641 00:00:00,275.686557338562,274.770464944952,276.602649732172
599591,1641,8,15,15-Aug-1641 00:00:00,274.080993460782,271.7069412671,276.455045654464
599622,1641,9,15,15-Sep-1641 00:00:00,274.038154601101,271.801717343931,276.274591858271
599652,1641,10,15,15-Oct-1641 00:00:00,275.071722358304,273.907602165241,276.235842551367
599683,1641,11,15,15-Nov-1641 00:00:00,276.072674919376,275.783245170216,276.362104668537
599713,1641,12,15,15-Dec-1641 00:00:00,276.706063690861,277.022245579697,276.389881802025
599744,1642,1,15,15-Jan-1642 00:00:00,277.162413477078,277.841633420407,276.483193533749
599775,1642,2,15,15-Feb-1642 00:00:00,277.541215364599,278.493555598685,276.588875130512
599803,1642,3,15,15-Mar-1642 00:00:00,277.878880094397,279.131823748959,276.625936439836
599834,1642,4,15,15-Apr-1642 00:00:00,278.115277831495,279.662271496055,276.568284166935
599864,1642,5,15,15-May-1642 00:00:00,278.055487789081,279.562537615758,276.548437962405
599895,1642,6,15,15-Jun-1642 00:00:00,277.31980884565,278.045211420287,276.594406271013
599925,1642,7,15,15-Jul-1642 00:00:00,275.677207042622,274.761114649012,276.593299436232
599956,1642,8,15,15-Aug-1642 00:00:00,274.071774813604,271.697722619922,276.445827007286
599987,1642,9,15,15-Sep-1642 00:00:00,274.029123460672,271.792686203502,276.265560717842
600017,1642,10,15,15-Oct-1642 00:00:00,275.062918590156,273.898798397093,276.227038783219
600048,1642,11,15,15-Nov-1642 00:00:00,276.064122396587,275.774692647427,276.353552145748
600078,1642,12,15,15-Dec-1642 00:00:00,276.697770294053,277.013952182888,276.381588405217
600109,1643,1,15,15-Jan-1643 00:00:00,277.154371094418,277.833591037747,276.475151151089
600140,1643,2,15,15-Feb-1643 00:00:00,277.533399891799,278.485740125885,276.581059657712
600168,1643,3,15,15-Mar-1643 00:00:00,277.871251434715,279.124195089277,276.618307780154
600199,1643,4,15,15-Apr-1643 00:00:00,278.107779895732,279.654773560292,276.560786231172
600229,1643,5,15,15-May-1643 00:00:00,278.048048495585,279.555098322262,276.540998668909
600260,1643,6,15,15-Jun-1643 00:00:00,277.312340137875,278.037742712512,276.586937563238
600290,1643,7,15,15-Jul-1643 00:00:00,275.669611881843,274.753519488233,276.585704275453
600321,1643,8,15,15-Aug-1643 00:00:00,274.063965468627,271.689913274945,276.438017662309
600352,1643,9,15,15-Sep-1643 00:00:00,274.02102450898,271.78458725181,276.25746176615
600382,1643,10,15,15-Oct-1643 00:00:00,275.054466917909,273.890346724846,276.218587110972
600413,1643,11,15,15-Nov-1643 00:00:00,276.055267198626,275.765837449466,276.344696947787
600443,1643,12,15,15-Dec-1643 00:00:00,276.688473073894,277.00465496273,276.372291185058
600474,1644,1,15,15-Jan-1644 00:00:00,277.144605664257,277.823825607586,276.465385720928
600505,1644,2,15,15-Feb-1644 00:00:00,277.52315237251,278.475492606596,276.570812138423
600534,1644,3,15,15-Mar-1644 00:00:00,277.860520255849,279.113463910411,276.607576601288
600565,1644,4,15,15-Apr-1644 00:00:00,278.09657579552,279.64356946008,276.54958213096
600595,1644,5,15,15-May-1644 00:00:00,278.036394520934,279.543444347611,276.529344694258
600626,1644,6,15,15-Jun-1644 00:00:00,277.30027164283,278.025674217467,276.574869068193
600656,1644,7,15,15-Jul-1644 00:00:00,275.65717435211,274.7410819585,276.57326674572
600687,1644,8,15,15-Aug-1644 00:00:00,274.051208339665,271.677156145983,276.425260533347
600718,1644,9,15,15-Sep-1644 00:00:00,274.008000106417,271.771562849247,276.244437363587
600748,1644,10,15,15-Oct-1644 00:00:00,275.041230457537,273.877110264474,276.2053506506
600779,1644,11,15,15-Nov-1644 00:00:00,276.041876786404,275.752447037244,276.331306535565
600809,1644,12,15,15-Dec-1644 00:00:00,276.67498970595,276.991171594786,276.358807817114
600840,1645,1,15,15-Jan-1645 00:00:00,277.131093226883,277.810313170212,276.451873283554
600871,1645,2,15,15-Feb-1645 00:00:00,277.509677642165,278.462017876251,276.557337408078
600899,1645,3,15,15-Mar-1645 00:00:00,277.847152899159,279.100096553721,276.594209244598
600930,1645,4,15,15-Apr-1645 00:00:00,278.083388369277,279.630382033837,276.536394704718
600960,1645,5,15,15-May-1645 00:00:00,278.023462472097,279.530512298774,276.516412645421
600991,1645,6,15,15-Jun-1645 00:00:00,277.287673308524,278.013075883161,276.562270733887
601021,1645,7,15,15-Jul-1645 00:00:00,275.644988883562,274.728896489952,276.561081277172
601052,1645,8,15,15-Aug-1645 00:00:00,274.039505387436,271.665453193754,276.413557581118
601083,1645,9,15,15-Sep-1645 00:00:00,273.99683659001,271.76039933284,276.23327384718
601113,1645,10,15,15-Oct-1645 00:00:00,275.030650563808,273.866530370745,276.194770756871
601144,1645,11,15,15-Nov-1645 00:00:00,276.031911969555,275.742482220395,276.321341718716
601174,1645,12,15,15-Dec-1645 00:00:00,276.665658687535,276.981840576371,276.349476798699
601205,1646,1,15,15-Jan-1646 00:00:00,277.122401995803,277.801621939132,276.443182052474
601236,1646,2,15,15-Feb-1646 00:00:00,277.501619454672,278.453959688758,276.549279220585
601264,1646,3,15,15-Mar-1646 00:00:00,277.839708278855,279.092651933417,276.586764624294
601295,1646,4,15,15-Apr-1646 00:00:00,278.076525107112,279.623518771672,276.529531442553
601325,1646,5,15,15-May-1646 00:00:00,278.017135626371,279.524185453048,276.510085799695
601356,1646,6,15,15-Jun-1646 00:00:00,277.281825204888,278.007227779525,276.556422630251
601386,1646,7,15,15-Jul-1646 00:00:00,275.639551011615,274.723458618005,276.555643405225
601417,1646,8,15,15-Aug-1646 00:00:00,274.034408896461,271.660356702779,276.408461090143
601448,1646,9,15,15-Sep-1646 00:00:00,273.992015935238,271.755578678068,276.228453192408
601478,1646,10,15,15-Oct-1646 00:00:00,275.026043511328,273.861923318265,276.190163704391
601509,1646,11,15,15-Nov-1646 00:00:00,276.027459596318,275.738029847158,276.316889345479
601539,1646,12,15,15-Dec-1646 00:00:00,276.661305381349,276.977487270185,276.345123492513
601570,1647,1,15,15-Jan-1647 00:00:00,277.118095455339,277.797315398668,276.43887551201
601601,1647,2,15,15-Feb-1647 00:00:00,277.497310689459,278.449650923545,276.544970455372
601629,1647,3,15,15-Mar-1647 00:00:00,277.835351609282,279.088295263844,276.582407954721
601660,1647,4,15,15-Apr-1647 00:00:00,278.072078164429,279.619071828989,276.52508449987
601690,1647,5,15,15-May-1647 00:00:00,278.012559352686,279.519609179363,276.50550952601
601721,1647,6,15,15-Jun-1647 00:00:00,277.277083853169,278.002486427806,276.551681278532
601751,1647,7,15,15-Jul-1647 00:00:00,275.634612313065,274.718519919455,276.550704706675
601782,1647,8,15,15-Aug-1647 00:00:00,274.029246365394,271.655194171712,276.403298559076
601813,1647,9,15,15-Sep-1647 00:00:00,273.986610389237,271.750173132067,276.223047646407
601843,1647,10,15,15-Oct-1647 00:00:00,275.02038309269,273.856262899627,276.184503285753
601874,1647,11,15,15-Nov-1647 00:00:00,276.021539772055,275.732110022895,276.310969521216
601904,1647,12,15,15-Dec-1647 00:00:00,276.655128943187,276.971310832022,276.338947054351
601935,1648,1,15,15-Jan-1648 00:00:00,277.111672519719,277.790892463048,276.43245257639
601966,1648,2,15,15-Feb-1648 00:00:00,277.490658697536,278.442998931622,276.538318463449
601995,1648,3,15,15-Mar-1648 00:00:00,277.828495326925,279.081438981487,276.575551672364
602026,1648,4,15,15-Apr-1648 00:00:00,278.065049682222,279.612043346782,276.518056017663
602056,1648,5,15,15-May-1648 00:00:00,278.005398085928,279.512447912605,276.498348259252
602087,1648,6,15,15-Jun-1648 00:00:00,277.269836541874,277.995239116511,276.544433967237
602117,1648,7,15,15-Jul-1648 00:00:00,275.627332236842,274.711239843232,276.543424630452
602148,1648,8,15,15-Aug-1648 00:00:00,274.021984828239,271.647932634557,276.396037021921
602179,1648,9,15,15-Sep-1648 00:00:00,273.979411432747,271.742974175577,276.215848689917
602209,1648,10,15,15-Oct-1648 00:00:00,275.013283412432,273.849163219369,276.177403605495
602240,1648,11,15,15-Nov-1648 00:00:00,276.014568717565,275.725138968405,276.303998466726
602270,1648,12,15,15-Dec-1648 00:00:00,276.648308517969,276.964490406805,276.332126629133
602301,1649,1,15,15-Jan-1649 00:00:00,277.105017381244,277.784237324573,276.425797437915
602332,1649,2,15,15-Feb-1649 00:00:00,277.484176157247,278.436516391333,276.53183592316
602360,1649,3,15,15-Mar-1649 00:00:00,277.82218535023,279.075129004792,276.569241695669
602391,1649,4,15,15-Apr-1649 00:00:00,278.058904888501,279.605898553061,276.511911223941
602421,1649,5,15,15-May-1649 00:00:00,277.999403748527,279.506453575204,276.492353921851
602452,1649,6,15,15-Jun-1649 00:00:00,277.263970588108,277.989373162745,276.538568013471
602482,1649,7,15,15-Jul-1649 00:00:00,275.621565408715,274.705473015105,276.537657802325
602513,1649,8,15,15-Aug-1649 00:00:00,274.01628188338,271.642229689698,276.390334077062
602544,1649,9,15,15-Sep-1649 00:00:00,273.973731436447,271.737294179277,276.210168693617
602574,1649,10,15,15-Oct-1649 00:00:00,275.007579706935,273.843459513872,276.171699899998
602605,1649,11,15,15-Nov-1649 00:00:00,276.008788922065,275.719359172905,276.298218671226
602635,1649,12,15,15-Dec-1649 00:00:00,276.642394528615,276.958576417451,276.326212639779
602666,1650,1,15,15-Jan-1650 00:00:00,277.098905371137,277.778125314466,276.419685427808
602697,1650,2,15,15-Feb-1650 00:00:00,277.477796576441,278.430136810527,276.525456342354
602725,1650,3,15,15-Mar-1650 00:00:00,277.815462925732,279.068406580294,276.562519271171
602756,1650,4,15,15-Apr-1650 00:00:00,278.051758624269,279.598752288829,276.504764959709
602786,1650,5,15,15-May-1650 00:00:00,277.991746925474,279.498796752151,276.484697098798
602817,1650,6,15,15-Jun-1650 00:00:00,277.255710764097,277.981113338734,276.53030818946
602847,1650,7,15,15-Jul-1650 00:00:00,275.612605204563,274.696512810953,276.528697598173
602878,1650,8,15,15-Aug-1650 00:00:00,274.006540042989,271.632487849307,276.380592236671
602909,1650,9,15,15-Sep-1650 00:00:00,273.963165849796,271.726728592626,276.199603106966
602939,1650,10,15,15-Oct-1650 00:00:00,274.996188590377,273.832068397314,276.16030878344
602970,1650,11,15,15-Nov-1650 00:00:00,275.996610818331,275.707181069171,276.286040567492
603000,1650,12,15,15-Dec-1650 00:00:00,276.629508306809,276.945690195644,276.313326417973
603031,1651,1,15,15-Jan-1651 00:00:00,277.085430226742,277.764650170071,276.406210283413
603062,1651,2,15,15-Feb-1651 00:00:00,277.463892031311,278.416232265397,276.511551797225
603090,1651,3,15,15-Mar-1651 00:00:00,277.801328828101,279.054272482663,276.54838517354
603121,1651,4,15,15-Apr-1651 00:00:00,278.037635148743,279.584628813303,276.490641484183
603151,1651,5,15,15-May-1651 00:00:00,277.977914573037,279.484964399714,276.470864746361
603182,1651,6,15,15-Jun-1651 00:00:00,277.242490362109,277.967892936746,276.517087787472
603212,1651,7,15,15-Jul-1651 00:00:00,275.600356647605,274.684264253995,276.516449041215
603243,1651,8,15,15-Aug-1651 00:00:00,273.995613531749,271.621561338067,276.369665725431
603274,1651,9,15,15-Sep-1651 00:00:00,273.953837684995,271.717400427825,276.190274942165
603304,1651,10,15,15-Oct-1651 00:00:00,274.988656716648,273.824536523585,276.152776909711
603335,1651,11,15,15-Nov-1651 00:00:00,275.990994824211,275.701565075051,276.280424573372
603365,1651,12,15,15-Dec-1651 00:00:00,276.625849424746,276.942031313581,276.30966753591
603396,1652,1,15,15-Jan-1652 00:00:00,277.083691333089,277.762911276418,276.40447138976
603427,1652,2,15,15-Feb-1652 00:00:00,277.463957646332,278.416297880418,276.511617412245
603456,1652,3,15,15-Mar-1652 00:00:00,277.803005115964,279.055948770526,276.550061461403
603487,1652,4,15,15-Apr-1652 00:00:00,278.040649917529,279.587643582089,276.49365625297
603517,1652,5,15,15-May-1652 00:00:00,277.981917274731,279.488967101408,276.474867448055
603548,1652,6,15,15-Jun-1652 00:00:00,277.247052092604,277.972454667241,276.521649517967
603578,1652,7,15,15-Jul-1652 00:00:00,275.604971026556,274.688878632946,276.521063420166
603609,1652,8,15,15-Aug-1652 00:00:00,273.999751898432,271.62569970475,276.373804092114
603640,1652,9,15,15-Sep-1652 00:00:00,273.957037743858,271.720600486688,276.193475001028
603670,1652,10,15,15-Oct-1652 00:00:00,274.990530679548,273.826410486485,276.154650872611
603701,1652,11,15,15-Nov-1652 00:00:00,275.991229410416,275.701799661256,276.280659159577
603731,1652,12,15,15-Dec-1652 00:00:00,276.624205860933,276.940387749768,276.308023972097
603762,1653,1,15,15-Jan-1653 00:00:00,277.080005353346,277.759225296675,276.400785410017
603793,1653,2,15,15-Feb-1653 00:00:00,277.458139492157,278.410479726243,276.50579925807
603821,1653,3,15,15-Mar-1653 00:00:00,277.795039536265,279.047983190827,276.542095881704
603852,1653,4,15,15-Apr-1653 00:00:00,278.030596168624,279.577589833184,276.483602504064
603882,1653,5,15,15-May-1653 00:00:00,277.969909120348,279.476958947025,276.462859293672
603913,1653,6,15,15-Jun-1653 00:00:00,277.233297803882,277.958700378519,276.507895229245
603943,1653,7,15,15-Jul-1653 00:00:00,275.589753102613,274.673660709003,276.505845496223
603974,1653,8,15,15-Aug-1653 00:00:00,273.983395024148,271.609342830466,276.35744721783
604005,1653,9,15,15-Sep-1653 00:00:00,273.939846412191,271.703409155021,276.176283669361
604035,1653,10,15,15-Oct-1653 00:00:00,274.972781906472,273.808661713409,276.136902099535
604066,1653,11,15,15-Nov-1653 00:00:00,275.973172734926,275.683742985766,276.262602484087
604096,1653,12,15,15-Dec-1653 00:00:00,276.606063345038,276.922245233874,276.289881456202
604127,1654,1,15,15-Jan-1654 00:00:00,277.061971582075,277.741191525404,276.382751638746
604158,1654,2,15,15-Feb-1654 00:00:00,277.440381573554,278.39272180764,276.488041339467
604186,1654,3,15,15-Mar-1654 00:00:00,277.777697101394,279.030640755956,276.524753446833
604217,1654,4,15,15-Apr-1654 00:00:00,278.013781371564,279.560775036124,276.466787707005
604247,1654,5,15,15-May-1654 00:00:00,277.953706638197,279.460756464874,276.446656811521
604278,1654,6,15,15-Jun-1654 00:00:00,277.217764836755,277.943167411392,276.492362262118
604308,1654,7,15,15-Jul-1654 00:00:00,275.574919400875,274.658827007265,276.491011794485
604339,1654,8,15,15-Aug-1654 00:00:00,273.969269833597,271.595217639915,276.343322027279
604370,1654,9,15,15-Sep-1654 00:00:00,273.926434428849,271.689997171679,276.162871686019
604400,1654,10,15,15-Oct-1654 00:00:00,274.960085492578,273.795965299515,276.124205685641
604431,1654,11,15,15-Nov-1654 00:00:00,275.961191918938,275.671762169778,276.250621668099
604461,1654,12,15,15-Dec-1654 00:00:00,276.594795821634,276.910977710469,276.278613932798
604492,1655,1,15,15-Jan-1655 00:00:00,277.051412712148,277.730632655477,276.372192768819
604523,1655,2,15,15-Feb-1655 00:00:00,277.430524384219,278.382864618305,276.478184150133
604551,1655,3,15,15-Mar-1655 00:00:00,277.768532285983,279.021475940545,276.515588631422
604582,1655,4,15,15-Apr-1655 00:00:00,278.005297289628,279.552290954188,276.458303625068
604612,1655,5,15,15-May-1655 00:00:00,277.945889315504,279.452939142181,276.438839488828
604643,1655,6,15,15-Jun-1655 00:00:00,277.210597965293,277.93600053993,276.485195390656
604673,1655,7,15,15-Jul-1655 00:00:00,275.568384339143,274.652291945533,276.484476732753
604704,1655,8,15,15-Aug-1655 00:00:00,273.963343909131,271.589291715449,276.337396102813
604735,1655,9,15,15-Sep-1655 00:00:00,273.921083670532,271.684646413362,276.157520927702
604765,1655,10,15,15-Oct-1655 00:00:00,274.955262721593,273.79114252853,276.119382914656
604796,1655,11,15,15-Nov-1655 00:00:00,275.956836748762,275.667406999602,276.246266497923
604826,1655,12,15,15-Dec-1655 00:00:00,276.590834658044,276.907016546879,276.274652769208
604857,1656,1,15,15-Jan-1656 00:00:00,277.047758753218,277.726978696547,276.368538809889
604888,1656,2,15,15-Feb-1656 00:00:00,277.42707762032,278.379417854406,276.474737386233
604917,1656,3,15,15-Mar-1656 00:00:00,277.765179499782,279.018123154344,276.512235845221
604948,1656,4,15,15-Apr-1656 00:00:00,278.001912056091,279.548905720651,276.454918391532
604978,1656,5,15,15-May-1656 00:00:00,277.942332001895,279.449381828572,276.435282175219
605009,1656,6,15,15-Jun-1656 00:00:00,277.206715731172,277.932118305809,276.481313156535
605039,1656,7,15,15-Jul-1656 00:00:00,275.564011136368,274.647918742758,276.480103529978
605070,1656,8,15,15-Aug-1656 00:00:00,273.958306693756,271.584254500074,276.332358887438
605101,1656,9,15,15-Sep-1656 00:00:00,273.915232307785,271.678795050615,276.151669564955
605131,1656,10,15,15-Oct-1656 00:00:00,274.948479101459,273.784358908396,276.112599294522
605162,1656,11,15,15-Nov-1656 00:00:00,275.949034789994,275.659605040834,276.238464539155
605192,1656,12,15,15-Dec-1656 00:00:00,276.581960308164,276.898142197,276.265778419328
605223,1657,1,15,15-Jan-1657 00:00:00,277.037789988515,277.717009931844,276.358570045186
605254,1657,2,15,15-Feb-1657 00:00:00,277.416024445851,278.368364679937,276.463684211764
605282,1657,3,15,15-Mar-1657 00:00:00,277.753083949374,279.006027603936,276.500140294813
605313,1657,4,15,15-Apr-1657 00:00:00,277.988848192336,279.535841856896,276.441854527777
605343,1657,5,15,15-May-1657 00:00:00,277.928405916155,279.435455742832,276.421356089479
605374,1657,6,15,15-Jun-1657 00:00:00,277.192065543577,277.917468118214,276.46666296894
605404,1657,7,15,15-Jul-1657 00:00:00,275.548806995816,274.632714602206,276.464899389426
605435,1657,8,15,15-Aug-1657 00:00:00,273.942744585779,271.568692392097,276.316796779461
605466,1657,9,15,15-Sep-1657 00:00:00,273.899497740937,271.663060483767,276.135934998107
605496,1657,10,15,15-Oct-1657 00:00:00,274.932733714296,273.768613521233,276.096853907359
605527,1657,11,15,15-Nov-1657 00:00:00,275.933416323121,275.643986573961,276.222846072282
605557,1657,12,15,15-Dec-1657 00:00:00,276.566582604238,276.882764493074,276.250400715402
605588,1658,1,15,15-Jan-1658 00:00:00,277.022742992243,277.701962935572,276.343523048914
605619,1658,2,15,15-Feb-1658 00:00:00,277.401374203992,278.353714438078,276.449033969905
605647,1658,3,15,15-Mar-1658 00:00:00,277.738872610736,278.991816265298,276.485928956175
605678,1658,4,15,15-Apr-1658 00:00:00,277.97509400778,279.52208767234,276.428100343221
605708,1658,5,15,15-May-1658 00:00:00,277.915103238591,279.422153065268,276.408053411915
605739,1658,6,15,15-Jun-1658 00:00:00,277.179184827966,277.904587402603,276.453782253329
605769,1658,7,15,15-Jul-1658 00:00:00,275.53629479917,274.62020240556,276.45238719278
605800,1658,8,15,15-Aug-1658 00:00:00,273.930526068648,271.556473874966,276.30457826233
605831,1658,9,15,15-Sep-1658 00:00:00,273.88749488775,271.65105763058,276.12393214492
605861,1658,10,15,15-Oct-1658 00:00:00,274.920873459415,273.756753266352,276.084993652478
605892,1658,11,15,15-Nov-1658 00:00:00,275.921630591661,275.632200842501,276.211060340822
605922,1658,12,15,15-Dec-1658 00:00:00,276.554808312056,276.870990200891,276.23862642322
605953,1659,1,15,15-Jan-1659 00:00:00,277.010922045948,277.690141989277,276.331702102619
605984,1659,2,15,15-Feb-1659 00:00:00,277.389453500939,278.341793735025,276.437113266852
606012,1659,3,15,15-Mar-1659 00:00:00,277.72680403903,278.979747693592,276.473860384469
606043,1659,4,15,15-Apr-1659 00:00:00,277.962834446271,279.509828110831,276.415840781711
606073,1659,5,15,15-May-1659 00:00:00,277.902614556878,279.409664383555,276.395564730202
606104,1659,6,15,15-Jun-1659 00:00:00,277.166433886397,277.891836461034,276.44103131176
606134,1659,7,15,15-Jul-1659 00:00:00,275.52325344884,274.60716105523,276.43934584245
606165,1659,8,15,15-Aug-1659 00:00:00,273.91717189104,271.543119697358,276.291224084722
606196,1659,9,15,15-Sep-1659 00:00:00,273.873821966154,271.637384708984,276.110259223324
